country,inv_month,inv_date,value,times_viewed
Germany,2018-05-01,2018-05-29,318.3299999999999,127
Germany,2018-06-01,2018-06-01,484.81999999999994,292
Germany,2018-06-01,2018-06-03,626.76,279
Germany,2018-06-01,2018-06-04,1732.7100000000003,795
Germany,2018-06-01,2018-06-05,455.7,202
Germany,2018-06-01,2018-06-07,236.11,134
Germany,2018-06-01,2018-06-10,286.79,145
Germany,2018-06-01,2018-06-12,1941.3599999999997,1065
Germany,2018-06-01,2018-06-13,617.57,371
Germany,2018-06-01,2018-06-17,291.58,134
Germany,2018-06-01,2018-06-21,1330.5499999999993,926
Germany,2018-06-01,2018-06-25,381.40000000000003,236
Germany,2018-06-01,2018-06-26,762.8999999999999,338
Germany,2018-06-01,2018-06-27,1190.5900000000001,561
Germany,2018-06-01,2018-06-28,685.5999999999999,411
Germany,2018-06-01,2018-06-29,3972.7700000000004,1813
Germany,2018-07-01,2018-07-02,616.8499999999999,247
Germany,2018-07-01,2018-07-03,764.9000000000001,242
Germany,2018-07-01,2018-07-04,253.61999999999995,234
Germany,2018-07-01,2018-07-05,995.8199999999999,761
Germany,2018-07-01,2018-07-06,128.48999999999998,87
Germany,2018-07-01,2018-07-09,584.5300000000002,325
Germany,2018-07-01,2018-07-11,29.849999999999998,3
Germany,2018-07-01,2018-07-13,988.63,483
Germany,2018-07-01,2018-07-15,915.19,654
Germany,2018-07-01,2018-07-16,155.31,33
Germany,2018-07-01,2018-07-17,367.09999999999997,212
Germany,2018-07-01,2018-07-18,987.6899999999999,668
Germany,2018-07-01,2018-07-19,4.95,1
Germany,2018-07-01,2018-07-20,724.5599999999998,385
Germany,2018-07-01,2018-07-23,1053.3600000000001,480
Germany,2018-07-01,2018-07-26,421.2300000000001,212
Germany,2018-07-01,2018-07-27,5.1,2
Germany,2018-07-01,2018-07-30,300.43,131
Germany,2018-07-01,2018-07-31,366.56,210
Germany,2018-08-01,2018-08-01,400.50000000000006,212
Germany,2018-08-01,2018-08-02,275.45,146
Germany,2018-08-01,2018-08-03,814.63,365
Germany,2018-08-01,2018-08-06,7.6499999999999995,5
Germany,2018-08-01,2018-08-08,404.87000000000006,147
Germany,2018-08-01,2018-08-09,2.9,2
Germany,2018-08-01,2018-08-10,26.35,5
Germany,2018-08-01,2018-08-13,309.0199999999999,252
Germany,2018-08-01,2018-08-14,374.36,188
Germany,2018-08-01,2018-08-15,552.19,294
Germany,2018-08-01,2018-08-16,502.49999999999994,218
Germany,2018-08-01,2018-08-17,381.2,182
Germany,2018-08-01,2018-08-19,382.7500000000001,221
Germany,2018-08-01,2018-08-21,764.9299999999997,453
Germany,2018-08-01,2018-08-22,518.72,241
Germany,2018-08-01,2018-08-23,451.09999999999997,164
Germany,2018-08-01,2018-08-28,325.2099999999999,211
Germany,2018-08-01,2018-08-29,917.1199999999999,540
Germany,2018-08-01,2018-08-30,11.9,14
Germany,2018-09-01,2018-09-02,429.99000000000007,262
Germany,2018-09-01,2018-09-03,48.15,23
Germany,2018-09-01,2018-09-04,184.59000000000003,124
Germany,2018-09-01,2018-09-05,495.4499999999999,183
Germany,2018-09-01,2018-09-06,838.7999999999997,597
Germany,2018-09-01,2018-09-07,560.5000000000001,297
Germany,2018-09-01,2018-09-10,406.18000000000006,267
Germany,2018-09-01,2018-09-11,1123.26,334
Germany,2018-09-01,2018-09-12,2200.240000000001,1093
Germany,2018-09-01,2018-09-13,202.5,50
Germany,2018-09-01,2018-09-14,324.8500000000001,196
Germany,2018-09-01,2018-09-17,701.0699999999999,336
Germany,2018-09-01,2018-09-18,506.56999999999994,292
Germany,2018-09-01,2018-09-24,827.6499999999997,438
Germany,2018-09-01,2018-09-25,1170.09,451
Germany,2018-09-01,2018-09-26,14.850000000000001,3
Germany,2018-09-01,2018-09-27,1729.1799999999998,992
Germany,2018-09-01,2018-09-28,503.62,183
Germany,2018-09-01,2018-09-30,220.72,62
Germany,2018-10-01,2018-10-01,1160.6699999999996,697
Germany,2018-10-01,2018-10-02,794.1100000000002,462
Germany,2018-10-01,2018-10-03,1678.4800000000005,712
Germany,2018-10-01,2018-10-04,332.09999999999997,162
Germany,2018-10-01,2018-10-05,858.55,351
Germany,2018-10-01,2018-10-09,1241.25,787
Germany,2018-10-01,2018-10-10,606.3499999999999,135
Germany,2018-10-01,2018-10-12,668.09,188
Germany,2018-10-01,2018-10-15,645.88,431
Germany,2018-10-01,2018-10-16,1567.4100000000005,767
Germany,2018-10-01,2018-10-17,200.19,102
Germany,2018-10-01,2018-10-18,67.5,10
Germany,2018-10-01,2018-10-19,475.96999999999997,247
Germany,2018-10-01,2018-10-21,535.6600000000001,384
Germany,2018-10-01,2018-10-22,361.49999999999994,192
Germany,2018-10-01,2018-10-23,928.65,523
Germany,2018-10-01,2018-10-24,12.27,4
Germany,2018-10-01,2018-10-25,7.8,4
Germany,2018-10-01,2018-10-26,1934.0300000000002,1050
Germany,2018-10-01,2018-10-28,441.09999999999997,208
Germany,2018-10-01,2018-10-29,353.6000000000001,200
Germany,2018-10-01,2018-10-30,1129.2600000000002,396
Germany,2018-10-01,2018-10-31,485.55,245
Germany,2018-11-01,2018-11-01,542.0500000000002,343
Germany,2018-11-01,2018-11-02,3039.0999999999995,1109
Germany,2018-11-01,2018-11-04,693.8700000000002,303
Germany,2018-11-01,2018-11-05,1307.92,661
Germany,2018-11-01,2018-11-06,99.75,17
Germany,2018-11-01,2018-11-07,354.3500000000001,163
Germany,2018-11-01,2018-11-09,1466.06,722
Germany,2018-11-01,2018-11-12,998.4300000000001,405
Germany,2018-11-01,2018-11-13,537.9399999999998,248
Germany,2018-11-01,2018-11-15,704.5600000000002,210
Germany,2018-11-01,2018-11-16,342.55000000000007,113
Germany,2018-11-01,2018-11-18,691.6499999999999,329
Germany,2018-11-01,2018-11-19,905.88,490
Germany,2018-11-01,2018-11-20,149.69,87
Germany,2018-11-01,2018-11-23,1347.0100000000002,604
Germany,2018-11-01,2018-11-25,1383.2699999999995,751
Germany,2018-11-01,2018-11-26,142.8,24
Germany,2018-11-01,2018-11-27,1981.0800000000004,929
Germany,2018-11-01,2018-11-28,694.1099999999998,351
Germany,2018-11-01,2018-11-29,231.44999999999996,172
Germany,2018-11-01,2018-11-30,886.2099999999999,307
Germany,2018-12-01,2018-12-02,3913.059999999998,2232
Germany,2018-12-01,2018-12-03,382.38000000000005,179
Germany,2018-12-01,2018-12-04,814.8,214
Germany,2018-12-01,2018-12-05,408.80000000000007,145
Germany,2018-12-01,2018-12-06,1441.55,573
Germany,2018-12-01,2018-12-07,1191.1100000000001,505
Germany,2018-12-01,2018-12-10,83.8,12
Germany,2018-12-01,2018-12-12,62.9,12
Germany,2018-12-01,2018-12-13,6.6,4
Germany,2018-12-01,2018-12-14,3051.93,1049
Germany,2018-12-01,2018-12-16,343.21,236
Germany,2018-12-01,2018-12-17,375.28000000000003,108
Germany,2018-12-01,2018-12-20,1143.9199999999998,700
Germany,2019-01-01,2019-01-02,140.45999999999998,33
Germany,2019-01-01,2019-01-03,6.6,4
Germany,2019-01-01,2019-01-04,3250.880000000001,1948
Germany,2019-01-01,2019-01-07,214.53999999999996,162
Germany,2019-01-01,2019-01-08,126.25999999999999,86
Germany,2019-01-01,2019-01-09,177.70000000000002,72
Germany,2019-01-01,2019-01-10,287.55,53
Germany,2019-01-01,2019-01-11,449.4199999999999,214
Germany,2019-01-01,2019-01-14,1142.77,534
Germany,2019-01-01,2019-01-15,86.15,82
Germany,2019-01-01,2019-01-16,37.5,30
Germany,2019-01-01,2019-01-18,24.5,8
Germany,2019-01-01,2019-01-21,1774.5999999999995,794
Germany,2019-01-01,2019-01-22,1465.5599999999997,739
Germany,2019-01-01,2019-01-23,1004.9600000000003,626
Germany,2019-01-01,2019-01-24,644.66,329
Germany,2019-01-01,2019-01-25,9.67,9
Germany,2019-01-01,2019-01-28,1879.7499999999993,867
Germany,2019-01-01,2019-01-29,309.4,68
Germany,2019-01-01,2019-01-30,19.05,4
Germany,2019-01-01,2019-01-31,1013.73,335
Germany,2019-02-01,2019-02-01,82.3,9
Germany,2019-02-01,2019-02-04,94.9,34
Germany,2019-02-01,2019-02-05,153.56999999999996,27
Germany,2019-02-01,2019-02-06,141.66,137
Germany,2019-02-01,2019-02-07,319.25,192
Germany,2019-02-01,2019-02-08,1887.45,489
Germany,2019-02-01,2019-02-11,606.8199999999999,322
Germany,2019-02-01,2019-02-14,220.5,110
Germany,2019-02-01,2019-02-15,98.95000000000002,70
Germany,2019-02-01,2019-02-18,727.9599999999999,336
Germany,2019-02-01,2019-02-20,290.74,125
Germany,2019-02-01,2019-02-22,797.4399999999999,412
Germany,2019-02-01,2019-02-26,308.47,139
Germany,2019-02-01,2019-02-28,409.5799999999999,253
Germany,2019-03-01,2019-03-04,713.42,300
Germany,2019-03-01,2019-03-05,765.1399999999999,403
Germany,2019-03-01,2019-03-08,837.0400000000003,516
Germany,2019-03-01,2019-03-11,45.3,7
Germany,2019-03-01,2019-03-13,264.70000000000005,48
Germany,2019-03-01,2019-03-14,1106.8,575
Germany,2019-03-01,2019-03-15,1107.5400000000002,697
Germany,2019-03-01,2019-03-17,283.83,93
Germany,2019-03-01,2019-03-19,1032.8299999999995,689
Germany,2019-03-01,2019-03-21,27.6,12
Germany,2019-03-01,2019-03-22,1297.0299999999995,544
Germany,2019-03-01,2019-03-24,3.75,3
Germany,2019-03-01,2019-03-25,843.5999999999999,575
Germany,2019-03-01,2019-03-27,133.67000000000002,73
Germany,2019-03-01,2019-03-28,235.14,44
Germany,2019-03-01,2019-03-29,166.23000000000002,71
Germany,2019-04-01,2019-04-01,497.16999999999996,282
Germany,2019-04-01,2019-04-02,73.15,19
Germany,2019-04-01,2019-04-03,0.39,1
Germany,2019-04-01,2019-04-04,378.8499999999999,235
Germany,2019-04-01,2019-04-05,1352.57,687
Germany,2019-04-01,2019-04-08,544.3399999999999,369
Germany,2019-04-01,2019-04-11,2449.22,883
Germany,2019-04-01,2019-04-16,1532.5599999999995,641
Germany,2019-04-01,2019-04-17,234.47000000000003,109
Germany,2019-04-01,2019-04-18,336.52,189
Germany,2019-04-01,2019-04-23,39.7,14
Germany,2019-04-01,2019-04-24,635.0200000000002,330
Germany,2019-04-01,2019-04-25,221.28,76
Germany,2019-04-01,2019-04-28,514.47,327
Germany,2019-04-01,2019-04-30,9.3,6
Germany,2019-05-01,2019-05-01,602.2099999999999,381
Germany,2019-05-01,2019-05-02,350.37999999999994,64
Germany,2019-05-01,2019-05-03,101.33999999999999,80
Germany,2019-05-01,2019-05-06,614.8800000000001,307
Germany,2019-05-01,2019-05-07,594.33,224
Germany,2019-05-01,2019-05-08,275.46999999999997,164
Germany,2019-05-01,2019-05-09,3756.5000000000005,1737
Germany,2019-05-01,2019-05-10,465.65,132
Germany,2019-05-01,2019-05-14,544.6100000000001,368
Germany,2019-05-01,2019-05-16,1680.4499999999994,838
Germany,2019-05-01,2019-05-17,104.64999999999999,7
Germany,2019-05-01,2019-05-19,1485.5400000000002,812
Germany,2019-05-01,2019-05-20,866.2099999999998,415
Germany,2019-05-01,2019-05-21,257.25,119
Germany,2019-05-01,2019-05-23,849.0799999999999,418
Germany,2019-05-01,2019-05-24,564.72,243
Germany,2019-05-01,2019-05-26,509.3299999999999,240
Germany,2019-05-01,2019-05-28,99.45,17
Germany,2019-05-01,2019-05-29,477.88,339
Germany,2019-05-01,2019-05-30,1702.9,834
Germany,2019-05-01,2019-05-31,50.1,22
Germany,2019-06-01,2019-06-02,852.2400000000001,442
Germany,2019-06-01,2019-06-03,385.91,167
Germany,2019-06-01,2019-06-04,23.51,19
Germany,2019-06-01,2019-06-06,384.62,70
Germany,2019-06-01,2019-06-07,567.3,90
Germany,2019-06-01,2019-06-09,245.19000000000003,141
Germany,2019-06-01,2019-06-10,1910.7700000000002,981
Germany,2019-06-01,2019-06-13,296.06,139
Germany,2019-06-01,2019-06-17,1451.36,806
Germany,2019-06-01,2019-06-18,373.56,242
Germany,2019-06-01,2019-06-20,210.32999999999998,107
Germany,2019-06-01,2019-06-21,149.64,71
Germany,2019-06-01,2019-06-23,44.25,15
Germany,2019-06-01,2019-06-27,896.2900000000001,607
Germany,2019-06-01,2019-06-28,96.24999999999999,51
Germany,2019-07-01,2019-07-01,768.3700000000001,588
Germany,2019-07-01,2019-07-04,911.5299999999999,506
Germany,2019-07-01,2019-07-05,914.7800000000002,548
Germany,2019-07-01,2019-07-09,420.38,350
Germany,2019-07-01,2019-07-10,227.70999999999998,91
Germany,2019-07-01,2019-07-11,679.6799999999998,360
Germany,2019-07-01,2019-07-12,1056.61,354
Germany,2019-07-01,2019-07-14,276.61,80
Germany,2019-07-01,2019-07-16,2232.56,1240
Germany,2019-07-01,2019-07-17,866.2899999999997,462
Germany,2019-07-01,2019-07-18,1258.0699999999993,547
Germany,2019-07-01,2019-07-19,632.7599999999998,344
Germany,2019-07-01,2019-07-21,522.9500000000002,411
Germany,2019-07-01,2019-07-22,957.82,547
Germany,2019-07-01,2019-07-23,41.2,8
Germany,2019-07-01,2019-07-24,216.5,110
Germany,2019-07-01,2019-07-25,293.7200000000001,119
Germany,2019-07-01,2019-07-26,125.02,8
Germany,2019-07-01,2019-07-29,912.3499999999998,549
Germany,2019-07-01,2019-07-30,1000.0899999999999,605
Germany,2019-07-01,2019-07-31,168.95999999999998,116
Greece,2017-12-01,2017-12-04,581.92,397
Greece,2018-01-01,2018-01-11,656.1699999999998,376
Greece,2018-01-01,2018-01-18,2028.9700000000003,515
Greece,2018-01-01,2018-01-22,720.26,156
Greece,2018-03-01,2018-03-02,393.33,129
Greece,2018-03-01,2018-03-19,2.95,1
Greece,2018-04-01,2018-04-25,227.93,93
Greece,2018-05-01,2018-05-09,295.15,146
Greece,2018-05-01,2018-05-18,1524.34,351
Greece,2018-06-01,2018-06-27,172.8,60
Greece,2018-08-01,2018-08-20,451.88000000000005,312
Greece,2018-09-01,2018-09-19,432.62,80
Greece,2018-10-01,2018-10-04,2851.0799999999995,1387
Greece,2018-10-01,2018-10-18,33.199999999999996,8
Greece,2018-11-01,2018-11-20,657.7899999999998,303
Greece,2019-01-01,2019-01-21,1552.46,260
Greece,2019-03-01,2019-03-01,307.62999999999994,215
Greece,2019-04-01,2019-04-05,509.74,260
Greece,2019-07-01,2019-07-08,314.5300000000001,229
Hong Kong,2018-04-01,2018-04-18,931.6499999999997,518
Hong Kong,2018-06-01,2018-06-21,594.5,272
Hong Kong,2019-01-01,2019-01-21,1449.7800000000004,540
Hong Kong,2019-04-01,2019-04-09,862.9000000000001,291
Hong Kong,2019-05-01,2019-05-10,1564.430000000001,855
Hong Kong,2019-06-01,2019-06-19,352.49,149
Iceland,2018-10-01,2018-10-28,563.27,440
Iceland,2018-12-01,2018-12-04,1309.93,541
Iceland,2019-01-01,2019-01-23,437.89000000000004,261
Iceland,2019-04-01,2019-04-04,385.02,215
Iceland,2019-06-01,2019-06-06,318.22,152
Iceland,2019-07-01,2019-07-30,507.61000000000007,239
Israel,2018-06-01,2018-06-28,1136.94,416
Israel,2018-11-01,2018-11-07,908.3700000000001,293
Israel,2018-12-01,2018-12-12,3.81,1
Israel,2019-01-01,2019-01-07,368.01000000000005,93
Israel,2019-02-01,2019-02-13,613.55,199
Israel,2019-03-01,2019-03-29,110.0,30
Israel,2019-07-01,2019-07-11,813.77,365
Italy,2017-12-01,2017-12-01,69.8,10
Italy,2017-12-01,2017-12-13,378.5999999999999,122
Italy,2018-02-01,2018-02-28,119.14,98
Italy,2018-03-01,2018-03-05,540.1299999999998,351
Italy,2018-04-01,2018-04-25,204.42000000000002,146
Italy,2018-04-01,2018-04-26,995.2399999999998,363
Italy,2018-05-01,2018-05-01,793.39,362
Italy,2018-05-01,2018-05-07,855.7,322
Italy,2018-05-01,2018-05-18,10.95,1
Italy,2018-05-01,2018-05-23,25.5,2
Italy,2018-06-01,2018-06-01,12.75,1
Italy,2018-06-01,2018-06-11,219.7,132
Italy,2018-09-01,2018-09-05,179.84,134
Italy,2018-09-01,2018-09-19,645.61,412
Italy,2018-10-01,2018-10-04,19.450000000000003,7
Italy,2018-10-01,2018-10-16,679.1500000000001,248
Italy,2018-10-01,2018-10-18,1099.5400000000006,454
Italy,2018-10-01,2018-10-24,1520.74,704
Italy,2018-10-01,2018-10-25,1061.9800000000002,403
Italy,2018-10-01,2018-10-30,6.3,6
Italy,2018-10-01,2018-10-31,283.40000000000003,154
Italy,2018-11-01,2018-11-08,27.900000000000002,10
Italy,2018-11-01,2018-11-11,173.15,37
Italy,2018-11-01,2018-11-16,500.46000000000004,189
Italy,2018-11-01,2018-11-18,0.0,0
Italy,2018-11-01,2018-11-23,295.2,125
Italy,2018-11-01,2018-11-27,772.16,185
Italy,2018-11-01,2018-11-30,733.2,308
Italy,2018-12-01,2018-12-03,34.0,4
Italy,2018-12-01,2018-12-18,262.20000000000005,98
Italy,2019-01-01,2019-01-02,5.1,2
Italy,2019-01-01,2019-01-10,1299.2700000000002,635
Italy,2019-01-01,2019-01-18,263.05,128
Italy,2019-01-01,2019-01-23,347.9,200
Italy,2019-01-01,2019-01-24,36.7,18
Italy,2019-02-01,2019-02-15,228.00000000000003,110
Italy,2019-03-01,2019-03-01,379.63,81
Italy,2019-03-01,2019-03-11,19.8,4
Italy,2019-03-01,2019-03-14,1008.3300000000002,429
Italy,2019-03-01,2019-03-25,275.55,147
Italy,2019-04-01,2019-04-04,229.19,149
Italy,2019-04-01,2019-04-16,185.25,111
Italy,2019-05-01,2019-05-28,490.62,205
Italy,2019-06-01,2019-06-04,159.11,31
Italy,2019-06-01,2019-06-06,42.96,24
Italy,2019-06-01,2019-06-26,28.75,5
Italy,2019-07-01,2019-07-23,147.1,22
Japan,2017-11-01,2017-11-29,8.25,3
Japan,2018-01-01,2018-01-12,2.95,1
Japan,2018-01-01,2018-01-29,132.99,56
Japan,2018-02-01,2018-02-20,114.11999999999999,61
Japan,2018-03-01,2018-03-12,125.85000000000001,55
Japan,2018-04-01,2018-04-04,5.5,2
Japan,2018-06-01,2018-06-20,277.50000000000006,193
Japan,2018-06-01,2018-06-25,219.35000000000002,137
Japan,2018-06-01,2018-06-27,8.25,3
Japan,2018-07-01,2018-07-02,69.19999999999999,36
Japan,2018-07-01,2018-07-17,288.2,150
Japan,2018-07-01,2018-07-20,301.25,169
Japan,2018-07-01,2018-07-31,13.0,4
Japan,2018-09-01,2018-09-06,549.52,189
Japan,2018-10-01,2018-10-11,98.37000000000003,207
Japan,2018-11-01,2018-11-01,12.75,3
Japan,2018-11-01,2018-11-02,4.25,1
Japan,2018-11-01,2018-11-14,26.550000000000004,9
Japan,2018-11-01,2018-11-16,17.7,6
Japan,2018-12-01,2018-12-02,444.65999999999997,300
Japan,2018-12-01,2018-12-06,79.05,31
Japan,2018-12-01,2018-12-09,986.7900000000002,543
Japan,2019-01-01,2019-01-03,14.3,8
Japan,2019-02-01,2019-02-01,45.57000000000002,37
Japan,2019-02-01,2019-02-06,1559.3599999999997,629
Japan,2019-02-01,2019-02-27,38.14,14
Japan,2019-03-01,2019-03-01,17.549999999999997,3
Japan,2019-03-01,2019-03-04,16.049999999999997,12
Japan,2019-04-01,2019-04-01,0.0,0
Japan,2019-04-01,2019-04-02,949.41,364
Japan,2019-04-01,2019-04-15,97.05000000000001,156
Japan,2019-04-01,2019-04-23,38.949999999999996,16
Japan,2019-05-01,2019-05-10,337.0199999999999,129
Japan,2019-06-01,2019-06-19,75.21000000000001,108
Japan,2019-07-01,2019-07-21,44.949999999999996,31
Japan,2019-07-01,2019-07-24,727.4699999999998,409
Korea,2018-09-01,2018-09-12,159.19,77
Korea,2018-10-01,2018-10-01,54.19000000000001,19
Korea,2018-11-01,2018-11-26,684.86,381
Lebanon,2018-09-01,2018-09-10,211.69999999999996,72
Lebanon,2019-01-01,2019-01-24,1686.1799999999996,372
Lithuania,2018-07-01,2018-07-11,1599.61,793
Lithuania,2018-11-01,2018-11-01,1040.0499999999997,412
Lithuania,2018-12-01,2018-12-02,2185.34,756
Lithuania,2018-12-01,2018-12-05,44.1,21
Malta,2018-01-01,2018-01-29,572.0899999999998,320
Malta,2018-08-01,2018-08-24,1856.0599999999993,932
Malta,2019-06-01,2019-06-05,656.69,339
Malta,2019-06-01,2019-06-13,21.25,5
Malta,2019-06-01,2019-06-19,27.5,22
Netherlands,2017-11-01,2017-11-29,501.59,240
Netherlands,2017-12-01,2017-12-01,380.6600000000001,192
Netherlands,2017-12-01,2017-12-05,89.15,50
Netherlands,2017-12-01,2017-12-13,261.3,70
Netherlands,2017-12-01,2017-12-15,1256.5500000000004,634
Netherlands,2018-01-01,2018-01-08,3.2,5
Netherlands,2018-01-01,2018-01-12,183.25,83
Netherlands,2018-01-01,2018-01-19,794.8699999999999,484
Netherlands,2018-01-01,2018-01-23,1701.72,965
Netherlands,2018-01-01,2018-01-31,200.20000000000005,64
Netherlands,2018-02-01,2018-02-15,1739.3200000000002,677
Netherlands,2018-02-01,2018-02-21,50.05,35
Netherlands,2018-02-01,2018-02-23,125.36,75
Netherlands,2018-02-01,2018-02-26,8.4,4
Netherlands,2018-02-01,2018-02-27,295.97999999999996,235
Netherlands,2018-03-01,2018-03-05,132.0,100
Netherlands,2018-03-01,2018-03-08,755.6600000000001,261
Netherlands,2018-03-01,2018-03-09,1272.5300000000002,394
Netherlands,2018-03-01,2018-03-11,595.47,343
Netherlands,2018-03-01,2018-03-12,39.599999999999994,24
Netherlands,2018-03-01,2018-03-18,105.3,54
Netherlands,2018-03-01,2018-03-22,117.18,58
Netherlands,2018-03-01,2018-03-23,1383.87,702
Netherlands,2018-03-01,2018-03-29,429.0,323
Netherlands,2018-04-01,2018-04-05,202.49999999999997,134
Netherlands,2018-04-01,2018-04-06,336.75000000000006,141
Netherlands,2018-04-01,2018-04-10,181.7,98
Netherlands,2018-04-01,2018-04-13,285.5999999999999,256
Netherlands,2018-04-01,2018-04-15,115.07,67
Netherlands,2018-04-01,2018-04-17,245.63000000000002,151
Netherlands,2018-04-01,2018-04-19,128.13,63
Netherlands,2018-04-01,2018-04-27,462.99,288
Netherlands,2018-04-01,2018-04-29,44.55,27
Netherlands,2018-05-01,2018-05-03,3620.5999999999995,1521
Netherlands,2018-05-01,2018-05-07,299.54999999999995,166
Netherlands,2018-05-01,2018-05-13,470.72999999999996,330
Netherlands,2018-05-01,2018-05-21,1071.5699999999997,656
Netherlands,2018-05-01,2018-05-22,683.8400000000004,466
Netherlands,2018-05-01,2018-05-31,1107.85,540
Netherlands,2018-06-01,2018-06-15,1048.48,485
Netherlands,2018-06-01,2018-06-19,92.2,53
Netherlands,2018-06-01,2018-06-25,1829.3399999999995,851
Netherlands,2018-06-01,2018-06-26,146.10000000000002,74
Netherlands,2018-06-01,2018-06-28,125.35,55
Netherlands,2018-07-01,2018-07-04,438.00999999999993,282
Netherlands,2018-07-01,2018-07-12,163.65,63
Netherlands,2018-07-01,2018-07-16,1348.5899999999997,545
Netherlands,2018-07-01,2018-07-19,50.800000000000004,20
Netherlands,2018-07-01,2018-07-22,34.2,16
Netherlands,2018-07-01,2018-07-23,430.54999999999995,293
Netherlands,2018-07-01,2018-07-24,179.92999999999998,101
Netherlands,2018-08-01,2018-08-01,338.08,256
Netherlands,2018-08-01,2018-08-07,2695.5900000000006,1145
Netherlands,2018-08-01,2018-08-12,301.79999999999995,112
Netherlands,2018-08-01,2018-08-14,1285.2800000000002,706
Netherlands,2018-08-01,2018-08-17,3.3,2
Netherlands,2018-08-01,2018-08-21,163.8,195
Netherlands,2018-08-01,2018-08-23,343.45000000000005,324
Netherlands,2018-08-01,2018-08-28,127.78,123
Netherlands,2018-08-01,2018-08-29,1398.42,612
Netherlands,2018-08-01,2018-08-30,591.01,253
Netherlands,2018-09-01,2018-09-04,67.5,18
Netherlands,2018-09-01,2018-09-07,309.84,181
Netherlands,2018-09-01,2018-09-11,146.82,124
Netherlands,2018-09-01,2018-09-12,931.5299999999999,441
Netherlands,2018-09-01,2018-09-16,431.78000000000003,197
Netherlands,2018-09-01,2018-09-18,275.62,171
Netherlands,2018-09-01,2018-09-21,3403.1799999999994,1368
Netherlands,2018-09-01,2018-09-24,84.71999999999998,46
Netherlands,2018-09-01,2018-09-25,481.65,363
Netherlands,2018-09-01,2018-09-28,227.75,199
Netherlands,2018-10-01,2018-10-05,119.99999999999999,86
Netherlands,2018-10-01,2018-10-10,1490.0200000000007,988
Netherlands,2018-10-01,2018-10-11,72.3,41
Netherlands,2018-10-01,2018-10-12,33.0,20
Netherlands,2018-10-01,2018-10-19,383.51000000000005,243
Netherlands,2018-10-01,2018-10-22,239.32999999999998,109
Netherlands,2018-10-01,2018-10-23,143.52,76
Netherlands,2018-10-01,2018-10-25,28.4,6
Netherlands,2018-10-01,2018-10-31,2088.2099999999996,867
Netherlands,2018-11-01,2018-11-05,240.10999999999999,185
Netherlands,2018-11-01,2018-11-08,784.4699999999997,582
Netherlands,2018-11-01,2018-11-09,37.800000000000004,18
Netherlands,2018-11-01,2018-11-13,105.47,69
Netherlands,2018-11-01,2018-11-14,1061.7599999999998,499
Netherlands,2018-11-01,2018-11-15,546.5999999999999,351
Netherlands,2018-11-01,2018-11-19,368.06999999999977,235
Netherlands,2018-11-01,2018-11-20,309.0,184
Netherlands,2018-11-01,2018-11-21,676.4599999999999,139
Netherlands,2018-11-01,2018-11-26,929.73,349
Netherlands,2018-11-01,2018-11-27,763.9200000000003,482
Netherlands,2018-11-01,2018-11-28,64.75,35
Netherlands,2018-12-01,2018-12-17,55.96000000000001,45
Netherlands,2018-12-01,2018-12-18,994.3899999999999,525
Netherlands,2019-01-01,2019-01-11,1488.5300000000002,876
Netherlands,2019-01-01,2019-01-16,646.7399999999999,377
Netherlands,2019-01-01,2019-01-17,25.439999999999998,24
Netherlands,2019-01-01,2019-01-18,2364.209999999999,1214
Netherlands,2019-01-01,2019-01-28,94.88000000000001,96
Netherlands,2019-01-01,2019-01-29,146.8,78
Netherlands,2019-01-01,2019-01-31,5.8,4
Netherlands,2019-02-01,2019-02-05,143.27000000000004,118
Netherlands,2019-02-01,2019-02-18,2919.5200000000004,1440
Netherlands,2019-02-01,2019-02-19,617.1800000000001,514
Netherlands,2019-03-01,2019-03-06,352.6,196
Netherlands,2019-03-01,2019-03-11,82.98,56
Netherlands,2019-03-01,2019-03-19,173.26000000000002,98
Netherlands,2019-03-01,2019-03-22,389.87999999999994,240
Netherlands,2019-03-01,2019-03-26,3554.53,1378
Netherlands,2019-03-01,2019-03-27,492.44,261
Netherlands,2019-04-01,2019-04-02,392.49,208
Netherlands,2019-04-01,2019-04-25,191.14000000000001,126
Netherlands,2019-05-01,2019-05-08,315.7,118
Netherlands,2019-05-01,2019-05-09,3054.1399999999994,1263
Netherlands,2019-05-01,2019-05-15,98.63,59
Netherlands,2019-05-01,2019-05-17,241.92000000000002,102
Netherlands,2019-05-01,2019-05-22,10.15,7
Netherlands,2019-05-01,2019-05-23,1253.4300000000003,535
Netherlands,2019-05-01,2019-05-28,427.10000000000014,202
Netherlands,2019-05-01,2019-05-29,873.3999999999999,309
Netherlands,2019-05-01,2019-05-31,156.25,121
Netherlands,2019-06-01,2019-06-03,351.2400000000001,231
Netherlands,2019-06-01,2019-06-06,43.3,46
Netherlands,2019-06-01,2019-06-16,1014.9999999999999,665
Netherlands,2019-06-01,2019-06-17,154.67,61
Netherlands,2019-06-01,2019-06-18,573.87,333
Netherlands,2019-06-01,2019-06-25,2946.0100000000016,1244
Netherlands,2019-07-01,2019-07-17,11.02,9
Nigeria,2017-11-01,2017-11-29,22.1,6
Nigeria,2018-08-01,2018-08-17,91.88999999999999,54
Norway,2017-12-01,2017-12-04,356.7600000000001,172
Norway,2018-08-01,2018-08-17,36.0,120
